"MULTILINESTRING ((-73.93405761549647 40.66716743989423, -73.93129054897616 40.667015317725536))",79
"MULTILINESTRING ((-73.93734069186866 40.66239632337587, -73.93446774724697 40.662575212778066))",1
"MULTILINESTRING ((-73.9189422563906 40.86446291181417, -73.9191348100396 40.864525171519595, -73.91936189717838 40.864809345227854))",68
"MULTILINESTRING ((-73.95663391458537 40.64465755958696, -73.95656830381094 40.64408927203147))",200
"MULTILINESTRING ((-74.00112704398948 40.724166416912084, -74.00193353217419 40.72455178763639))",92
"MULTILINESTRING ((-73.87444868046667 40.876787271419694, -73.87392535455042 40.87749268390226, -73.87348327991963 40.87885559296677))",1
"MULTILINESTRING ((-74.00089769851552 40.72577310709421, -73.99996871511009 40.72687210071248))",23
"MULTILINESTRING ((-73.92360799713661 40.66166327836452, -73.92272843043314 40.66223123195687))",84
"MULTILINESTRING ((-73.95868891670843 40.70195278826393, -73.95698439349368 40.703074687964126))",49
"MULTILINESTRING ((-73.97448851223649 40.587192758508365, -73.97454100948387 40.58650225787576))",42
"MULTILINESTRING ((-73.95840798622069 40.641930499935, -73.95746359870883 40.642371669776274))",41
"MULTILINESTRING ((-73.85322274838713 40.83625644685662, -73.85348859709886 40.83767598266002))",8
"MULTILINESTRING ((-73.97736845864728 40.77936425245686, -73.97690314268293 40.77999735679126))",5
"MULTILINESTRING ((-73.96052659703615 40.799958342774666, -73.96191713721983 40.80054339672339))",23
"MULTILINESTRING ((-73.94803869450887 40.782942268951665, -73.94566981645401 40.78194717568691))",48
"MULTILINESTRING ((-73.92374878587079 40.664377402320824, -73.92193009485723 40.66274459986689))",104
"MULTILINESTRING ((-74.00569066852002 40.70637506246831, -74.00500225478507 40.70685251869729))",51
"MULTILINESTRING ((-73.95923853782308 40.69966834937603, -73.95745736438904 40.700822602682244))",8
"MULTILINESTRING ((-73.93035512685225 40.83450471046562, -73.92972086554065 40.835622685641404))",144
"MULTILINESTRING ((-74.03432894277553 40.612042924837105, -74.03487149024217 40.611366235710996))",17
"MULTILINESTRING ((-74.00610993824033 40.70435089866508, -74.00541669474708 40.7048027555884))",3
"MULTILINESTRING ((-73.97141141689853 40.7635874731947, -73.9699048927902 40.76295804222628))",56
"MULTILINESTRING ((-73.95174238246975 40.77787430524743, -73.94937438788342 40.77687610268695))",39
"MULTILINESTRING ((-73.92702495287772 40.65686149174067, -73.9268882162481 40.65557568215474))",84
"MULTILINESTRING ((-73.99622237272236 40.767352218631665, -73.99574495408581 40.767989992991296))",14
"MULTILINESTRING ((-74.16265183504231 40.63023005345971, -74.16282459861822 40.630234073711534, -74.16291171676043 40.63023610120871, -74.16312244708801 40.63024100436759, -74.16320041287713 40.630242818299045, -74.16329664471 40.63024505755928, -74.16337918713474 40.630246978118926, -74.16360299605604 40.63025218464012, -74.16363430521946 40.630252912895884, -74.1637746754018 40.63025617753254))",29
"MULTILINESTRING ((-73.94322098607026 40.63656381063508, -73.94224918053563 40.63662719122354))",9
"MULTILINESTRING ((-73.92601092857583 40.86357366400259, -73.92376718770662 40.86440362521263))",10
"MULTILINESTRING ((-74.03135989933355 40.62993051264942, -74.02867799741152 40.62929432896287))",15
"MULTILINESTRING ((-73.86076421843964 40.86672637145669, -73.86050746782115 40.86693062589946))",3
"MULTILINESTRING ((-73.90116152348897 40.85934914170651, -73.90019240096827 40.859016179277475))",15
"MULTILINESTRING ((-73.97478564645816 40.755885253551476, -73.97432789790443 40.75650959859764))",33
"MULTILINESTRING ((-73.96090437892266 40.77490902842863, -73.95939395622942 40.77427796498236))",10
"MULTILINESTRING ((-73.91099605485688 40.6900278433698, -73.90955061508035 40.69150297330042))",12
"MULTILINESTRING ((-74.00145719668859 40.707870261926715, -74.0004835408566 40.708350862733916))",25
"MULTILINESTRING ((-73.98512534979679 40.64174631160435, -73.98570910190504 40.64118563318051))",9
"MULTILINESTRING ((-73.95424519996372 40.730197458474436, -73.95437858532677 40.73090672497189))",1
"MULTILINESTRING ((-73.97732776236545 40.61094667494077, -73.97684703586908 40.60839281757919))",9
"MULTILINESTRING ((-73.95841500842549 40.67264109822363, -73.957339116831 40.6724138918947))",6
"MULTILINESTRING ((-73.89851282338759 40.848697853297324, -73.89734226802811 40.848315197938184))",4
"MULTILINESTRING ((-73.89396099344522 40.6759607322942, -73.89367036426613 40.6748217708844))",10
"MULTILINESTRING ((-73.95503698247002 40.61855780404283, -73.95472880198196 40.61688143588756))",12
"MULTILINESTRING ((-73.91184319791215 40.85144534352267, -73.91195410640165 40.85132717540217, -73.91204819938591 40.85119936811893, -73.912123458038 40.85106408189879, -73.91217852659571 40.85092376393443, -73.91221277430891 40.85078100837837))",1
"MULTILINESTRING ((-73.96068945748952 40.7656138517557, -73.95832134030623 40.76461662967076))",10
"MULTILINESTRING ((-73.823301894863 40.84073937761901, -73.82098090363968 40.839857851887686))",2
"MULTILINESTRING ((-74.11127706578124 40.58179072828863, -74.11220998128653 40.58126623793037))",2
"MULTILINESTRING ((-73.99492142037465 40.75529237930311, -73.99554276388082 40.755555045874424))",20
"MULTILINESTRING ((-73.88726131274397 40.664413573211085, -73.88657767928105 40.664708036474536))",1
"MULTILINESTRING ((-74.11299905457463 40.63276813801405, -74.11294651407547 40.632537855079796, -74.11266749584743 40.63122026259205))",6
"MULTILINESTRING ((-73.98589216921262 40.66306858588303, -73.98685581779543 40.66191437337971))",5
"MULTILINESTRING ((-73.84680225587243 40.90155220573802, -73.84547101538867 40.90183774943417))",3
"MULTILINESTRING ((-73.94222776603294 40.711800639363844, -73.94235001598528 40.712537228470524))",1
"MULTILINESTRING ((-73.89761889944447 40.64563017574063, -73.89683410920992 40.644925899443784, -73.89608897911384 40.64425719640589, -73.89577689456674 40.64397712316644))",13
"MULTILINESTRING ((-73.95594271219458 40.7194929030118, -73.95465553995932 40.71869325480639))",8
"MULTILINESTRING ((-73.95278925356251 40.63764992145704, -73.95197147622514 40.63690106237615))",1
"MULTILINESTRING ((-73.99445971200933 40.713021425828174, -73.99411843828304 40.713051774331845))",15
"MULTILINESTRING ((-73.93919018080554 40.80512166299034, -73.93869430552317 40.80579102921121))",3
"MULTILINESTRING ((-73.86547626675683 40.863248945388946, -73.86450838006692 40.863946854710356))",3
"MULTILINESTRING ((-74.08430769060007 40.57508472192184, -74.08493376127623 40.574719557004755))",3
"MULTILINESTRING ((-73.90500129286647 40.85254330280386, -73.9039310546905 40.852309441131226))",1
"MULTILINESTRING ((-73.94318574370915 40.58689037804666, -73.94291014793876 40.585405638166684))",4
"MULTILINESTRING ((-73.9805739509744 40.690849849860186, -73.98042941142172 40.6899004139719))",5
"MULTILINESTRING ((-73.98425704060962 40.59156737144522, -73.98507151703419 40.59079051786773))",2
"MULTILINESTRING ((-74.00855801405746 40.744036946766975, -74.00844302914543 40.74472897699475))",3
"MULTILINESTRING ((-73.84749010629685 40.843561610207686, -73.84623480071747 40.84449021679991))",2
"MULTILINESTRING ((-73.88738553527517 40.64098063250016, -73.88676137874737 40.64042670487855))",3
"MULTILINESTRING ((-73.94460035574774 40.80909688437048, -73.94413167729921 40.80971335519292))",1
"MULTILINESTRING ((-73.90513001730577 40.81327093939712, -73.90418337761811 40.81308645497815))",1
"MULTILINESTRING ((-73.9551860969173 40.71625211677447, -73.95386524502402 40.71543262596546))",4
"MULTILINESTRING ((-73.97771695307206 40.667569494156666, -73.97821264225144 40.66696330789392))",3
"MULTILINESTRING ((-73.94255814460656 40.59358849157024, -73.94215379127132 40.59146924050944))",1
"MULTILINESTRING ((-73.96786029184173 40.76536409582435, -73.96635926978787 40.7647318019079))",4
"MULTILINESTRING ((-73.93631004836972 40.80302373759209, -73.93581613184654 40.80369990045127))",1
"MULTILINESTRING ((-74.23813883121376 40.515398952322826, -74.23886699886108 40.514967948949995))",2
"MULTILINESTRING ((-73.85585892290683 40.83589739404221, -73.85607544011916 40.835953819677385, -73.85672893093599 40.83640804037757))",2
"MULTILINESTRING ((-73.84859676069006 40.87167078463379, -73.84792614069352 40.87134223257533))",2
"MULTILINESTRING ((-73.84235708388961 40.58006572138466, -73.84319923257037 40.581547652699115))",2
"MULTILINESTRING ((-73.88945277096958 40.86309156405587, -73.88812278776109 40.86425457057766))",2
"MULTILINESTRING ((-73.94987336723999 40.7761964900529, -73.94937438788342 40.77687610268695))",1
"MULTILINESTRING ((-74.13336893913322 40.631553746766144, -74.13674237782188 40.62866253572027))",2
"MULTILINESTRING ((-73.81500761448956 40.826910483991874, -73.81653545093162 40.828709586959825))",1
"MULTILINESTRING ((-73.86642126561625 40.87958708025351, -73.86554071870104 40.87933090733569, -73.86540173860509 40.8792616926162))",3
"MULTILINESTRING ((-73.96187708293417 40.63792987920571, -73.96158252434647 40.636368047249114))",4
"MULTILINESTRING ((-73.94967567453682 40.67845668118057, -73.9486972522667 40.678417130521964))",1
"MULTILINESTRING ((-73.93454397383132 40.85041663425745, -73.9340985820164 40.85102128615728))",1
"MULTILINESTRING ((-74.21421558569955 40.541412433657584, -74.21475099083767 40.541405367428354))",2
"MULTILINESTRING ((-73.92985959813637 40.63739404540898, -73.92885608798184 40.63745680763913))",5
"MULTILINESTRING ((-74.00588142128811 40.60644715294439, -74.00638526182567 40.60595751206806))",2
"MULTILINESTRING ((-73.82061157059798 40.583077206240844, -73.82110911992285 40.583856801344766))",2
"MULTILINESTRING ((-73.86431015191783 40.872795356861374, -73.86419901699608 40.87273887358302, -73.86419888627255 40.87273880156183, -73.86419878004581 40.87273872956946, -73.86409801740547 40.87266853441411, -73.8640978512429 40.87266841728739, -73.86409772151332 40.87266829098982, -73.86401143226743 40.87258612770548, -73.86401132609596 40.87258602890934, -73.86401124311664 40.8725859205917, -73.86394279120574 40.872494512409624, -73.86394273198724 40.87249444030494, -73.86394268514627 40.87249435900105, -73.86389423421772 40.872397139040245, -73.86389419881544 40.87239707600985, -73.8638941751283 40.87239700394703, -73.86386638208343 40.87229764728904))",2
"MULTILINESTRING ((-74.1236259835953 40.61736933746949, -74.123576373111 40.616679618231004))",1
"MULTILINESTRING ((-73.93786561387621 40.61114457677965, -73.93760119513466 40.61090772244057, -73.93686441826935 40.610247751214, -73.93604627681331 40.60951486891728))",2
"MULTILINESTRING ((-73.93447158901468 40.60123151139475, -73.9342271132134 40.601010203588395))",1
"MULTILINESTRING ((-73.99622742149047 40.639331193113236, -73.99535431718361 40.638805015251215))",1
"MULTILINESTRING ((-74.15605421095292 40.54773342671324, -74.15607570246993 40.54771773711782, -74.15609739376636 40.54770220824327, -74.15611928198958 40.547686841098574, -74.1561413662646 40.54767163719255, -74.15617156623293 40.54765131961069, -74.15620211609034 40.54763130728749, -74.15623300837895 40.547611604086015, -74.1562642380559 40.54759221353099, -74.15629580095523 40.54757313847582, -74.15632751043631 40.547554487733876, -74.15635953711491 40.54753615536119, -74.15639187682672 40.54751814488129, -74.15642452320927 40.54750045898306, -74.1564574703418 40.54748310135998, -74.15649071340002 40.54746607503391, -74.15652424646042 40.547449382525606, -74.15655806294181 40.547433026859366, -74.15707078793886 40.547210619732624))",1
"MULTILINESTRING ((-73.84003589142665 40.87440625025169, -73.84071445118198 40.87573054747397))",1
"MULTILINESTRING ((-73.9345268789621 40.70046822176478, -73.93466264440173 40.70078138678508, -73.93479344399918 40.70108309313687))",1
"MULTILINESTRING ((-74.02853941735353 40.63909112941787, -74.02762394706329 40.63880495150758))",1
"MULTILINESTRING ((-73.86907935360539 40.83108592818749, -73.86942192487881 40.832562643099294))",1
"MULTILINESTRING ((-73.97362139490261 40.757848408965415, -73.97339577571955 40.758159252683285, -73.97331120589779 40.75827576665874, -73.97316786167659 40.758473254614685))",1
"MULTILINESTRING ((-73.97053417597255 40.75900064936185, -73.97008100827817 40.75962490639912))",2
"MULTILINESTRING ((-73.96231130588566 40.5885204638842, -73.9604596836017 40.58872381931849))",1
"MULTILINESTRING ((-73.90773679951916 40.65794301726432, -73.90729982100113 40.658008259578736, -73.90679490642349 40.65808364817375))",1
"MULTILINESTRING ((-74.00446035694131 40.73071833832532, -74.00462631607512 40.73100324402076))",2
"MULTILINESTRING ((-73.93427195032871 40.85558264507387, -73.93410753425185 40.85602065995416, -73.93368111620724 40.856781795978385))",2
"MULTILINESTRING ((-73.9271276956367 40.635667455904496, -73.92691457650855 40.63593944015437, -73.92682085794638 40.63606066218753))",1
"MULTILINESTRING ((-73.92874743460565 40.8327166701589, -73.92778223203379 40.83416991842758))",1
"MULTILINESTRING ((-73.95945183863789 40.653575387815934, -73.95616409698518 40.65377651880536))",171
"MULTILINESTRING ((-73.75375394552988 40.600711496752716, -73.75335639011175 40.60227380409559))",18
"MULTILINESTRING ((-74.08277223699552 40.623587980757485, -74.08278937680535 40.62348177458292, -74.08283810760258 40.6231798162019, -74.08285521512488 40.62307380537467, -74.08286955924706 40.62298491982403, -74.08289444264243 40.62283073013513, -74.08291927508382 40.62267685408902))",15
"MULTILINESTRING ((-73.89051007126551 40.84265673701594, -73.88852255429553 40.84148317360451))",129
"MULTILINESTRING ((-73.93309308893546 40.677464970483776, -73.9328061875768 40.67745103451959))",109
"MULTILINESTRING ((-73.95476707228185 40.78331449153127, -73.95457085898965 40.78358965254381, -73.95431037419415 40.78394663507244))",165
"MULTILINESTRING ((-74.00606453458607 40.68320446127957, -74.00622490575941 40.683046101777364, -74.0063391897483 40.682948083683165, -74.00645819271602 40.682846012716794, -74.00667784037464 40.682657621418265))",22
"MULTILINESTRING ((-73.86280342000865 40.88357438260909, -73.85994111422582 40.882664342877135))",46
"MULTILINESTRING ((-73.97946913093536 40.72746767704171, -73.97709136637005 40.726465168878114))",24
"MULTILINESTRING ((-73.93994981354732 40.836077487229055, -73.94249852721451 40.83713789323838))",101
"MULTILINESTRING ((-73.99480779021313 40.718457425847745, -73.99439866324684 40.71945710892785))",69
"MULTILINESTRING ((-73.96579196646714 40.638440831144244, -73.96538172046627 40.6362791748987))",15
"MULTILINESTRING ((-73.88438347251048 40.637145151130454, -73.8836627110076 40.63763199264176))",88
"MULTILINESTRING ((-74.08663693482575 40.59416612795667, -74.08691206871187 40.5935210107202))",106
"MULTILINESTRING ((-73.91975401196312 40.8681143785538, -73.91856036634894 40.868481851434915))",39
"MULTILINESTRING ((-73.95461862178655 40.63194351003453, -73.95457252682597 40.63153121698313))",573
"MULTILINESTRING ((-74.10454838600057 40.634698976368604, -74.10552024223335 40.634697756396704))",15
"MULTILINESTRING ((-73.98686557841317 40.75431781872822, -73.9866391256856 40.755034522656324))",140
"MULTILINESTRING ((-73.94232279092599 40.812231264660824, -73.94500097134338 40.81334498496274))",48
"MULTILINESTRING ((-73.965625650712 40.62715522151929, -73.96517258956095 40.62476548384062))",89
"MULTILINESTRING ((-73.88772757400679 40.81193548244152, -73.88830818723855 40.81415812464298))",56
"MULTILINESTRING ((-73.95370837105186 40.584651021498715, -73.95353328867928 40.58463013981979, -73.95335486522688 40.58462316045322, -73.95317597148036 40.5846304092255, -73.95299951324547 40.58465177842901, -73.9528283245897 40.584686693439934))",234
"MULTILINESTRING ((-74.0081768755106 40.61613318070631, -74.00791667500523 40.61597584223871, -74.00597845426324 40.61480376903478))",13
"MULTILINESTRING ((-73.88808700721233 40.63247601828634, -73.88786602079406 40.63227427716104, -73.88781327035665 40.63222612050261))",26
"MULTILINESTRING ((-73.94808320702771 40.77461134687967, -73.94572829848752 40.77362107171743))",41
"MULTILINESTRING ((-73.9776548272757 40.75791142377997, -73.97891172591599 40.7584365383322))",37
"MULTILINESTRING ((-73.90124783223746 40.85447646882242, -73.90105930621998 40.85511434617299, -73.90116292912138 40.85518353002088))",15
"MULTILINESTRING ((-73.97604824928968 40.75144139337558, -73.97444451625712 40.75076469249241))",36
"MULTILINESTRING ((-73.97546679389926 40.674466290217985, -73.97588853822052 40.673827743181896))",40
"MULTILINESTRING ((-73.96166324034309 40.67047740596295, -73.95936558032888 40.67000383728371))",19
"MULTILINESTRING ((-73.93426812874874 40.651562352213844, -73.9340838277042 40.649870138166605))",13
"MULTILINESTRING ((-73.87817546958672 40.84261769604501, -73.8773390723824 40.84399175505793))",15
"MULTILINESTRING ((-74.01417811318568 40.706701458627116, -74.01396029905284 40.707111010591866))",93
"MULTILINESTRING ((-74.13448718262558 40.64028544406588, -74.13440793145284 40.6414012170317))",56
"MULTILINESTRING ((-73.92316742262197 40.638837568819596, -73.9230899203358 40.63797728747495))",6
"MULTILINESTRING ((-73.90083767456815 40.637901024047025, -73.89993513402852 40.63715650335011, -73.89892907335528 40.63632654178214))",14
"MULTILINESTRING ((-73.89335128347997 40.673581645937524, -73.89302801266658 40.6723144910765))",11
"MULTILINESTRING ((-73.87691896753702 40.66041445165941, -73.87590719528728 40.65904758933986))",1
"MULTILINESTRING ((-74.00142451009638 40.71993719766333, -74.00066072523035 40.720839794377795))",61
"MULTILINESTRING ((-73.91481755768947 40.83599038943074, -73.91379351981843 40.83560030930613))",19
"MULTILINESTRING ((-73.91368088670595 40.832263586138346, -73.9130008047981 40.83340906271183))",2
"MULTILINESTRING ((-73.95006504923671 40.57713791863084, -73.94914698579757 40.57723757343343))",13
"MULTILINESTRING ((-74.01245837055107 40.622362038864246, -74.0117759035881 40.62194970876131, -74.01157584536395 40.62182883412324, -74.01137583557909 40.6217079861029, -74.0111764641825 40.62158752533263, -74.01025743799495 40.62103223317632))",20
"MULTILINESTRING ((-73.97933977502744 40.65905009491224, -73.98026754352274 40.657935751364775))",5
"MULTILINESTRING ((-73.77641177022998 40.59432092843981, -73.77655169487683 40.59561132939099))",9
"MULTILINESTRING ((-73.92379690960065 40.814471581730025, -73.92375896202327 40.81442396158914, -73.92371397770319 40.814367510750685, -73.92368397219892 40.81432985684649, -73.92365910378346 40.81429864949618, -73.92349074955283 40.81408737927598))",31
"MULTILINESTRING ((-73.95591006028732 40.66567193126314, -73.95603285240497 40.664376909885696))",22
"MULTILINESTRING ((-73.89057363331274 40.83690104702629, -73.88986132789813 40.83612811386133))",1
"MULTILINESTRING ((-73.91556629612182 40.658392571718245, -73.91441247690562 40.657362418788445))",42
"MULTILINESTRING ((-74.00586426266456 40.740261442894, -74.00748240672816 40.740941907414694))",55
"MULTILINESTRING ((-74.03724455888974 40.63598546946852, -74.0372612858999 40.63597335843788, -74.03727761645419 40.63596093676789, -74.03729354022126 40.63594821233591, -74.03730904752926 40.6359351925165, -74.03732412782739 40.635921885857236, -74.03733877430271 40.63590829989924, -74.03735297596488 40.635894443525274, -74.03736672512139 40.635880324276805, -74.03738001430033 40.63586595086789, -74.03739283339114 40.635851332348494, -74.03740517536205 40.63583647793517, -74.037417033621 40.635821396509236, -74.03742839981643 40.63580609661747, -74.03743926845623 40.635790587810924, -74.03744963118955 40.63577487980917, -74.03745948296415 40.63575898216307, -74.03746881718843 40.63574290442404, -74.0374776288102 40.63572665631052, -74.03748591145757 40.63571024687124, -74.03749366073927 40.635693687834745, -74.03750087248228 40.63567698791396, -74.03750754163521 40.63566015800003, -74.03751366358563 40.63564320747614, -74.03751923570115 40.635626147232564, -74.03752425424975 40.635608987992434, -74.03752871593858 40.635591739306065, -74.0375326183554 40.63557441239868, -74.0375359593071 40.635557017155236, -74.03753873594165 40.63553956480114, -74.03754094694577 40.63552206555609, -74.03754259166618 40.63550453014217, -74.03754366834985 40.635486968779205, -74.03754417656363 40.63546939252425, -74.03754411565464 40.63545181276947, -74.03754348672805 40.63543423872852, -74.03754228847158 40.63541668229643, -74.03754052331031 40.63539915352403, -74.03753819103098 40.635381663468294, -74.03753529449857 40.63536422234747, -74.03753183393934 40.63534684071575, -74.03752781177899 40.63532952962919, -74.03752323154212 40.63531229930578, -74.03751809411446 40.63529515979691, -74.0375124047806 40.63527812249272, -74.03750616574537 40.63526119694153, -74.03749938075327 40.63524439336127, -74.037492054429 40.63522772280722, -74.03748419073644 40.635211194659604, -74.03747579451966 40.63519481913593, -74.0374668717222 40.63517860645342, -74.03745742652796 40.635162566159735, -74.0374474655399 40.63514670796921, -74.0374369947014 40.63513104193152, -74.03742601995519 40.63511557692357, -74.03741454834378 40.63510032232455, -74.0374025860307 40.635085288686625, -74.0373901418166 40.635070483545526, -74.03737722208453 40.63505591678322, -74.03736383497603 40.635041597108405, -74.0373499888524 40.63502753289461, -74.03702153643188 40.63469802904157, -74.03700460569758 40.63468250895053, -74.03698807813817 40.63466673894223, -74.0369719605736 40.63465072437552, -74.03695625872466 40.63463447144732, -74.03694097897221 40.634617986856874, -74.0369261272573 40.634601277471134, -74.03691170908026 40.634584348481866, -74.03689772950278 40.63456720725887, -74.03688419534518 40.6345498601662, -74.03687111078906 40.63453231373628, -74.03685848067589 40.63451457483639, -74.03684631094686 40.63449665083603, -74.03683460512389 40.63447854843535, -74.0368233684878 40.63446027383136, -74.03681260434104 40.63444183456192, -74.03680231840494 40.634423238164146, -74.0367925133218 40.634404491505954, -74.03678319371318 40.634385601622185, -74.03677436266139 40.63436657588326, -74.03676602434834 40.63434742165918))",27
"MULTILINESTRING ((-73.99710232517319 40.63712626234516, -73.99489359890454 40.63579063533207))",12
"MULTILINESTRING ((-73.9961658888822 40.755816719399995, -73.99775836562613 40.75648752928756))",8
"MULTILINESTRING ((-73.95272325270483 40.80419027295676, -73.954874509755 40.80509688391596))",13
"MULTILINESTRING ((-74.00679907002781 40.73572292371414, -74.00837037987566 40.73550554613081))",20
"MULTILINESTRING ((-73.91442240475655 40.83817841483418, -73.91402159728368 40.83871196520035))",26
"MULTILINESTRING ((-74.00783924030343 40.62335560329961, -74.00563745682203 40.62202355678673))",12
"MULTILINESTRING ((-73.92454945864151 40.66386259188936, -73.92374878587079 40.664377402320824))",55
"MULTILINESTRING ((-73.92090904220989 40.660599114535756, -73.92021313080986 40.65997544070759))",34
"MULTILINESTRING ((-73.8195656967031 40.84409668007414, -73.81952387279104 40.84400542146119, -73.8194631875835 40.843916816711506, -73.81938413094075 40.84383417214552, -73.81928848416632 40.84376067699003, -73.81917927574106 40.843699046657186, -73.81906044851473 40.843651170430974, -73.81893643595838 40.843617945463954, -73.81881158930614 40.843599271526884, -73.81755631008662 40.84354151646384, -73.81746897546098 40.843507861434276, -73.8173846367667 40.84345848007534, -73.81731017271643 40.84339295023845, -73.81725305914625 40.84331317529994, -73.81721965323536 40.84322361278618, -73.81721335170288 40.843130653612825, -73.81723364848862 40.84304116814728, -73.81727640230547 40.842960929394096, -73.8173353422344 40.84289356702498, -73.81740377565374 40.84284037459571))",4
"MULTILINESTRING ((-73.95343852037941 40.66822401854909, -73.9535214426912 40.66733269442546))",5
"MULTILINESTRING ((-73.87130556736074 40.83228047381654, -73.87182551466651 40.834525141042164))",2
"MULTILINESTRING ((-73.99176177720668 40.68481315283787, -73.99219161679525 40.68417832033142))",26
"MULTILINESTRING ((-74.0034090274484 40.60425938096267, -74.00463512734437 40.60307864572902))",10
"MULTILINESTRING ((-73.97894989914614 40.75017560569251, -73.97743506071382 40.74953989486226))",7
"MULTILINESTRING ((-73.86360254211142 40.82397875599077, -73.86388074392882 40.8251694490799))",1
"MULTILINESTRING ((-73.90952101063228 40.814825053999684, -73.90949103972818 40.81490973824803, -73.90912668306022 40.81593922616721))",1
"MULTILINESTRING ((-73.95477662947486 40.72245950416551, -73.9549295986553 40.72237352960222, -73.95507404000449 40.7222783841076, -73.95520854461444 40.72217485102306, -73.95533191575767 40.7220638751049, -73.95544314712944 40.72194650069612))",7
"MULTILINESTRING ((-73.96326778162693 40.72037924873798, -73.96231109447473 40.719769963650556))",22
"MULTILINESTRING ((-73.8678000481969 40.851589293697245, -73.8677694495888 40.85241344347043))",15
"MULTILINESTRING ((-73.8817551997714 40.880122507848824, -73.88085060260222 40.879948836973774))",5
"MULTILINESTRING ((-73.99589567170754 40.66959244418985, -73.99353067601784 40.668450814581696))",8
"MULTILINESTRING ((-73.96844155933407 40.77051632637046, -73.96684709891235 40.769846669387796))",4
"MULTILINESTRING ((-74.15941014104493 40.61986704321011, -74.16237013559875 40.62031045984013))",5
"MULTILINESTRING ((-73.8832695817491 40.856027912291665, -73.88300969843606 40.85624850387988, -73.88251894938911 40.85611154464334))",4
"MULTILINESTRING ((-73.9075796721116 40.64430395373503, -73.90708780237212 40.64386479784629))",2
"MULTILINESTRING ((-74.01141247286542 40.67631847451748, -74.01292792619473 40.67732999741446))",31
"MULTILINESTRING ((-73.90937415299953 40.83272177080503, -73.9092835491321 40.832883196254066, -73.90923681509352 40.83296646047063, -73.90917778101384 40.83307163868269, -73.90910597826645 40.83319956594322, -73.90889804116549 40.83357003468199))",4
"MULTILINESTRING ((-73.89371314050616 40.853595459289394, -73.89307140895683 40.85324998654518))",13
"MULTILINESTRING ((-73.91918485813189 40.653288949950145, -73.9184729402964 40.653744964874946))",1
"MULTILINESTRING ((-74.08085549606388 40.57708401780906, -74.08177668857583 40.576557873411495, -74.08248365072556 40.576144315602235))",3
"MULTILINESTRING ((-73.9002135973966 40.877046570032185, -73.90061199316986 40.877307173128756))",2
"MULTILINESTRING ((-73.90264973805458 40.87058491830255, -73.90214590316504 40.87250237115695))",2
"MULTILINESTRING ((-74.21575523517829 40.534803507368714, -74.21586064645624 40.535822754041064))",5
"MULTILINESTRING ((-73.97518645268035 40.72912134694616, -73.974908044401 40.72951416982131))",6
"MULTILINESTRING ((-74.01654425768041 40.655231335720075, -74.016134106835 40.654993195245694))",1
"MULTILINESTRING ((-74.01497963664175 40.64062546817968, -74.01556266734983 40.64006663684698))",1
"MULTILINESTRING ((-73.77501155317262 40.597820716927316, -73.77514670120807 40.598993446690955))",1
"MULTILINESTRING ((-73.85705654080643 40.88174522662681, -73.85455401770103 40.880946879193296))",5
"MULTILINESTRING ((-73.96204484518829 40.587121503268385, -73.96189101055707 40.586322913407855))",1
"MULTILINESTRING ((-73.91023311557854 40.80286484022041, -73.90909434160709 40.80219956851814))",10
"MULTILINESTRING ((-73.83573983762139 40.87164283325296, -73.83663010053256 40.87348971524966))",1
"MULTILINESTRING ((-73.92013375124505 40.61936966511034, -73.91992065864352 40.61738362480493, -73.9198828756774 40.61703147715436))",5
"MULTILINESTRING ((-73.99375711219949 40.72564626689636, -73.99446637532563 40.72584537812698))",6
"MULTILINESTRING ((-73.84718110663786 40.892127777923925, -73.84806219993395 40.89443706666006))",1
"MULTILINESTRING ((-73.92020143778704 40.82809980074727, -73.91933607650599 40.827824178160505))",6
"MULTILINESTRING ((-73.88022081946662 40.80941565456011, -73.87499033821636 40.81018582736133))",1
"MULTILINESTRING ((-73.96996566176085 40.60915047689353, -73.96981653425966 40.60836954963975, -73.96955935322411 40.607005846025686))",3
"MULTILINESTRING ((-73.9488266716542 40.78588117451673, -73.94865477852545 40.78611183961371, -73.94861743055664 40.78616195656878, -73.94839517770095 40.786460184511554))",1
"MULTILINESTRING ((-73.94132609700581 40.654681310946636, -73.94085283312066 40.65471138897536, -73.94039520084755 40.654740464806295))",4
"MULTILINESTRING ((-73.94891392355686 40.69390486625733, -73.94607851790637 40.694230243103476))",2
"MULTILINESTRING ((-73.94040476851896 40.70394660758013, -73.94014207354154 40.70396407184459, -73.940005361136 40.703973160552955))",2
"MULTILINESTRING ((-73.997416270011 40.67034861501767, -73.99589567170754 40.66959244418985))",2
"MULTILINESTRING ((-73.82601515293159 40.888042797479415, -73.82498323520123 40.88787485428188, -73.82459705327948 40.887529489888756))",1
"MULTILINESTRING ((-73.89093672639959 40.68341027028998, -73.8903457492754 40.68377760503525))",6
"MULTILINESTRING ((-73.91740667144589 40.85214563107659, -73.91796823572426 40.85278519150113))",1
"MULTILINESTRING ((-73.93895074351043 40.68755640985015, -73.93880456947423 40.686824745246675))",5
"MULTILINESTRING ((-74.11895900143953 40.611990276020265, -74.12055278961182 40.61186123728096))",9
"MULTILINESTRING ((-74.16195721700676 40.58085524474166, -74.1624375239677 40.5803930021463))",4
