start station latitude,start station longitude,end station latitude,end station longitude
40.72903917,-73.99404649,40.7252557,-74.00412083
40.70255088,-73.98940236,40.69196566,-73.9813018
40.70255088,-73.98940236,40.69196566,-73.9813018
40.75018156,-74.00218427,40.73172428,-74.00674436
40.72903917,-73.99404649,40.7252557,-74.00412083
40.799484,-73.955613,40.79127,-73.964839
40.6795766,-73.97854971,40.696192,-73.991218
40.77632142,-73.96427393,40.76663814,-73.95348296
40.7361967,-74.00859207,40.739323,-74.008119
40.76087502,-74.00277668,40.78414472,-73.98362492
40.69241829,-73.98949474,40.69165183,-73.9999786
40.69089272,-73.99612349,40.7037992,-74.00838676
40.7728384,-73.94989233,40.74317449,-74.00366443
40.74275383,-74.00747359,40.70122128,-74.01234218
40.75118387,-73.97138715,40.722055,-73.989111
40.74937024,-73.99923384,40.74971775,-74.00295035
40.70530954,-74.00612572,40.70355377,-74.00670227
40.76915505,-73.98191841,40.722055,-73.989111
40.77632142,-73.96427393,40.76663814,-73.95348296
40.7423543,-73.98915076,40.7597108,-73.97402311
40.7575699,-73.99098507,40.746745,-74.007756
40.7575699,-73.99098507,40.746745,-74.007756
40.76915505,-73.98191841,40.722055,-73.989111
40.73381219,-73.98054421,40.73704984,-73.99009296
40.7457121,-73.98194829,40.72066442,-73.98517977
40.75058535,-73.99468482,40.7652654,-73.98192338
40.73038599,-74.00214988,40.78414472,-73.98362492
40.71167351,-73.95141312,40.71044554,-73.96525063
40.74173969,-73.99415556,40.74475148,-73.99915362
40.7489006,-73.97604882,40.7489006,-73.97604882
40.71285887,-73.96590294,40.72036775,-73.96165073
40.71285887,-73.96590294,40.72036775,-73.96165073
40.679098,-73.98765475,40.69165183,-73.9999786
40.76087502,-74.00277668,40.78414472,-73.98362492
40.76087502,-74.00277668,40.78414472,-73.98362492
40.751873,-73.977706,40.76590936,-73.97634151
40.70767788,-73.94016171,40.668132,-73.97363831
40.74173969,-73.99415556,40.73935542,-73.99931783
40.77282817,-73.96685276,40.78307,-73.95939
40.77282817,-73.96685276,40.78307,-73.95939
40.70281858,-73.98765762,40.7158155,-73.99422366
40.77282817,-73.96685276,40.78307,-73.95939
40.68807003,-73.98410637,40.69991755,-73.98971773
40.74177603,-74.00149746,40.77750703,-73.98888588
40.74275383,-74.00747359,40.7158155,-73.99422366
40.76269882,-73.99301222,40.76341379,-73.99667444
40.76228826,-73.98336183,40.76341379,-73.99667444
40.77750703,-73.98888588,40.7941654,-73.974124
40.71754834,-74.01322069,40.735238,-74.000271
40.76087502,-74.00277668,40.78414472,-73.98362492
40.75992262,-73.97648516,40.72317958,-73.99480012
40.713126,-73.984844,40.7489006,-73.97604882
40.72082834,-73.97793172,40.72066442,-73.98517977
40.73827428,-73.98751968,40.73221853,-73.98165557
40.73532427,-73.99800419,40.72779126,-73.98564945
40.7643971,-73.97371465,40.74311555,-73.98215353
40.770513,-73.988038,40.75019995,-73.99093085
40.67514684,-73.97523209,40.6802133,-73.98432695
40.76030096,-73.99884222,40.77492513,-73.98266566
40.6795766,-73.97854971,40.696192,-73.991218
40.7262807,-73.98978041,40.78057799,-73.98562431
40.75118387,-73.97138715,40.75118387,-73.97138715
40.6765304,-73.97846879,40.6747844,-74.01612847
40.68223166,-73.9614583,40.69196035,-73.96536851
40.73266,-73.95826,40.716887,-73.963198
40.77748046,-73.98288594,40.7403432,-73.98955109
40.7575699,-73.99098507,40.75929124,-73.98859651
40.73652889,-74.00618026,40.7047177,-74.00926027
40.751551,-73.993934,40.73492695,-73.99200509
40.69128258,-73.9452416,40.69681963,-73.93756926
40.680611,-73.99475825,40.6867443,-73.99063168
40.746745,-74.007756,40.72771408,-74.01129574
40.6794268,-73.9298911,40.68402,-73.94977
40.69454609,-73.95801365,40.6729679,-73.97087984
40.73038599,-74.00214988,40.72706363,-73.99662137
40.71939226,-74.00247214,40.71273266,-74.0046073
40.71939226,-74.00247214,40.71273266,-74.0046073
40.799484,-73.955613,40.799484,-73.955613
40.71910537,-73.99973337,40.71485151,-74.01122332
40.739445,-73.976806,40.71782143,-73.97628939
